City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
323,sao joao da barra,0,BR,1551693600,94,-21.64,-41.05,77.0,2.24
324,golden,0,CA,1551693659,44,51.3,-116.96,-4.01,2.48
325,sola,75,NO,1551694201,70,58.89,5.65,44.6,10.29
326,benjamin constant,75,BR,1551690000,100,-4.38,-70.03,75.2,1.81
327,arak,20,IR,1551690000,42,34.1,49.69,44.6,11.41
328,mayo,5,CA,1551690000,75,63.59,-135.9,-14.81,2.24
329,faanui,68,PF,1551694332,98,-16.48,-151.75,84.19,4.99
330,hay river,20,CA,1551690000,54,60.82,-115.79,5.0,11.41
331,torbay,90,CA,1551694290,85,47.66,-52.73,19.99,11.41
332,kosh-agach,56,RU,1551694333,56,49.99,88.66,34.87,7.34
333,turinsk,0,RU,1551694334,67,58.04,63.7,21.82,7.74
334,buarcos,75,PT,1551693952,87,40.16,-8.88,57.99,4.7
335,clarence town,0,AU,1551694230,69,-32.59,151.78,75.99,10.29
336,ajdabiya,76,LY,1551694334,74,30.75,20.22,56.69,6.55
337,rimavska sobota,0,SK,1551693909,61,48.38,20.02,43.0,1.01
338,novo aripuana,32,BR,1551694335,94,-5.12,-60.38,74.6,2.86
339,okha,0,RU,1551694336,74,53.59,142.95,5.66,10.54
340,sepuka,76,TZ,1551694336,97,-4.75,34.53,68.26,8.23
341,hobyo,20,SO,1551694337,68,5.35,48.53,84.37,15.35
342,road town,75,VG,1551694032,78,18.42,-64.62,77.0,9.17
343,itarema,92,BR,1551694337,100,-2.92,-39.92,71.63,4.54
344,biak,64,ID,1551694337,90,-0.91,122.88,81.58,1.7
345,zhigansk,64,RU,1551694337,78,66.77,123.37,2.02,5.61
346,maniitsoq,32,GL,1551694338,73,65.42,-52.9,14.03,5.1
347,howard springs,40,AU,1551694262,79,-12.5,131.05,86.0,19.46
348,san quintin,0,PH,1551694338,42,17.54,120.52,81.26,4.5
349,sterling,75,US,1551694205,95,39.0,-77.4,35.01,10.29
350,north bend,1,US,1551693933,69,43.41,-124.22,36.0,6.93
351,mawlaik,76,MM,1551694339,46,23.63,94.42,81.22,2.26
352,otjiwarongo,0,NA,1551694339,18,-20.46,16.65,91.21,12.44
353,comodoro rivadavia,0,AR,1551693600,100,-45.87,-67.48,51.8,19.46
354,kamenka,80,RU,1551694240,67,53.19,44.05,32.0,11.14
355,padang,88,ID,1551694340,100,-0.92,100.36,83.33,12.03
356,kieta,64,PG,1551694340,96,-6.22,155.63,80.0,1.81
357,havre-saint-pierre,75,CA,1551690000,59,50.23,-63.6,3.2,10.29
358,bambous virieux,20,MU,1551694145,62,-20.34,57.76,87.8,11.41
359,pangnirtung,32,CA,1551694341,65,66.15,-65.72,-14.73,2.82
360,marystown,8,CA,1551694098,100,47.17,-55.16,19.0,6.51
361,jaru,12,BR,1551694341,96,-10.43,-62.48,70.19,2.19
362,gazimurskiy zavod,76,RU,1551694342,68,51.55,118.33,27.89,7.07
363,bacolod,48,PH,1551694343,65,10.68,122.95,83.33,10.13
364,bathsheba,75,BB,1551693600,78,13.22,-59.52,77.0,19.46
365,moron,88,VE,1551694343,94,10.49,-68.2,67.31,3.09
366,havelock,90,US,1551694325,87,34.88,-76.9,51.8,13.87
367,kudahuvadhoo,56,MV,1551694343,100,2.67,72.89,83.83,7.07
368,burns lake,0,CA,1551694344,61,54.23,-125.76,-4.87,2.08
369,rio grande,0,BR,1551694076,94,-32.03,-52.1,70.78,14.38
370,alice springs,0,AU,1551693600,14,-23.7,133.88,91.4,9.17
371,agadez,0,NE,1551690000,12,16.97,7.99,80.6,18.34
372,huarmey,8,PE,1551694204,88,-10.07,-78.15,62.18,2.08
373,port hedland,48,AU,1551693600,59,-20.31,118.58,91.4,14.99
374,yulara,0,AU,1551693600,9,-25.24,130.99,96.8,11.41
375,vredendal,44,ZA,1551694345,72,-31.68,18.49,71.81,3.83
376,hirara,40,JP,1551690000,63,24.8,125.28,64.4,12.75
377,necochea,92,AR,1551694298,84,-38.55,-58.74,64.99,15.35
378,mandiana,0,GN,1551694346,24,10.62,-8.7,76.72,5.06
379,salina,90,US,1551694326,78,36.29,-95.15,12.2,9.17
380,casian,0,RO,1551694233,34,44.5,28.48,55.0,13.87
381,lodja,80,CD,1551694347,87,-3.52,23.6,78.79,3.31
382,derazhnya,56,UA,1551694347,83,49.27,27.43,45.22,14.12
